0.980581,0.980626,0.980757,0.980971,0.981264,-0.018293,-0.017939,-0.01745,-0.016913,-0.016335,-0.015727,-0.015096,-0.014451,-0.013799,-0.013147,-0.012501,-0.011866,-0.011246,-0.010644,-0.010064,-0.009506,-0.008972,-0.008463,-0.00798,-0.007521,-0.007088,-0.006679,-0.006294,-0.005932,-0.005591,-0.005272,-0.004972,-0.00469,-0.004427,-0.00418,-0.003949,-0.003732,-0.003529,-0.003339,-0.003161,-0.002994,-0.002838,-0.002691,-0.002554,-0.002424,-0.002303,-0.002189,-0.002082,-0.001982,-0.001887,-0.001798,-0.001714,-0.001635,-0.00156,-0.00149,-0.001424,-0.001361,-0.001302,-0.001246,-0.001193,-0.001143,-0.001095,-0.00105,-0.001008,-0.000967,-0.000929,-0.000892,-0.000858,-0.000825,-0.000793,-0.000764,-0.000735,-0.000708,-0.000682,-0.000658,-0.000634,-0.000612,-0.000591,-0.00057,-0.000551,-0.000532
0.98049,0.980536,0.980669,0.980886,0.981183,-0.018446,-0.018009,-0.017514,-0.01697,-0.016386,-0.015771,-0.015134,-0.014482,-0.013825,-0.013168,-0.012518,-0.011879,-0.011255,-0.010651,-0.010067,-0.009507,-0.008972,-0.008462,-0.007977,-0.007518,-0.007084,-0.006675,-0.006289,-0.005927,-0.005586,-0.005267,-0.004967,-0.004686,-0.004422,-0.004176,-0.003945,-0.003728,-0.003525,-0.003336,-0.003158,-0.002991,-0.002835,-0.002688,-0.002551,-0.002422,-0.002301,-0.002187,-0.00208,-0.00198,-0.001885,-0.001796,-0.001712,-0.001633,-0.001559,-0.001489,-0.001422,-0.00136,-0.001301,-0.001245,-0.001192,-0.001142,-0.001094,-0.001049,-0.001007,-0.000966,-0.000928,-0.000892,-0.000857,-0.000824,-0.000793,-0.000763,-0.000735,-0.000708,-0.000682,-0.000657,-0.000634,-0.000612,-0.00059,-0.00057,-0.00055,-0.000532
0.980222,0.98027,0.980409,0.980635,0.980945,-0.018669,-0.018215,-0.017701,-0.017138,-0.016534,-0.015899,-0.015243,-0.014575,-0.013901,-0.013229,-0.012566,-0.011915,-0.011281,-0.010668,-0.010078,-0.009512,-0.008971,-0.008457,-0.00797,-0.007508,-0.007073,-0.006662,-0.006276,-0.005913,-0.005572,-0.005252,-0.004952,-0.004672,-0.004409,-0.004162,-0.003932,-0.003716,-0.003514,-0.003325,-0.003147,-0.002981,-0.002826,-0.00268,-0.002543,-0.002414,-0.002294,-0.00218,-0.002074,-0.001974,-0.001879,-0.001791,-0.001707,-0.001629,-0.001555,-0.001485,-0.001419,-0.001356,-0.001297,-0.001242,-0.001189,-0.001139,-0.001092,-0.001047,-0.001004,-0.000964,-0.000926,-0.00089,-0.000855,-0.000822,-0.000791,-0.000761,-0.000733,-0.000706,-0.000681,-0.000656,-0.000633,-0.000611,-0.000589,-0.000569,-0.00055,-0.000531
0.979769,0.979821,0.979969,0.980212,0.980543,-0.018967,-0.018561,-0.018016,-0.017419,-0.016781,-0.016114,-0.015426,-0.014728,-0.014027,-0.01333,-0.012644,-0.011974,-0.011324,-0.010696,-0.010094,-0.009518,-0.008969,-0.008449,-0.007956,-0.007491,-0.007053,-0.00664,-0.006252,-0.005889,-0.005548,-0.005228,-0.004929,-0.004648,-0.004386,-0.004141,-0.003911,-0.003696,-0.003495,-0.003307,-0.00313,-0.002965,-0.00281,-0.002665,-0.002529,-0.002401,-0.002282,-0.002169,-0.002063,-0.001964,-0.00187,-0.001782,-0.001699,-0.001621,-0.001547,-0.001478,-0.001412,-0.00135,-0.001292,-0.001236,-0.001184,-0.001134,-0.001087,-0.001043,-0.001001,-0.000961,-0.000922,-0.000886,-0.000852,-0.000819,-0.000788,-0.000759,-0.000731,-0.000704,-0.000678,-0.000654,-0.000631,-0.000609,-0.000588,-0.000567,-0.000548,-0.00053
0.979118,0.979175,0.979338,0.979605,0.979968,-0.019582,-0.019055,-0.018463,-0.017818,-0.017132,-0.016416,-0.015683,-0.014942,-0.014202,-0.01347,-0.012752,-0.012055,-0.011381,-0.010733,-0.010114,-0.009525,-0.008965,-0.008436,-0.007936,-0.007466,-0.007024,-0.006609,-0.006219,-0.005855,-0.005513,-0.005194,-0.004895,-0.004616,-0.004354,-0.00411,-0.003882,-0.003668,-0.003468,-0.003281,-0.003106,-0.002943,-0.002789,-0.002645,-0.00251,-0.002384,-0.002265,-0.002153,-0.002049,-0.00195,-0.001857,-0.00177,-0.001688,-0.00161,-0.001537,-0.001468,-0.001403,-0.001342,-0.001284,-0.001229,-0.001177,-0.001128,-0.001081,-0.001037,-0.000995,-0.000955,-0.000918,-0.000882,-0.000848,-0.000815,-0.000785,-0.000755,-0.000727,-0.000701,-0.000675,-0.000651,-0.000628,-0.000606,-0.000585,-0.000565,-0.000546,-0.000527
0.978249,0.978312,0.978496,0.978796,0.979202,-0.020295,-0.019709,-0.019052,-0.018341,-0.017589,-0.016809,-0.016015,-0.015217,-0.014424,-0.013646,-0.012888,-0.012154,-0.01145,-0.010777,-0.010137,-0.00953,-0.008956,-0.008416,-0.007908,-0.007431,-0.006985,-0.006567,-0.006175,-0.00581,-0.005468,-0.005149,-0.004851,-0.004573,-0.004313,-0.004071,-0.003844,-0.003632,-0.003434,-0.003249,-0.003076,-0.002914,-0.002762,-0.00262,-0.002486,-0.002361,-0.002244,-0.002133,-0.00203,-0.001932,-0.001841,-0.001755,-0.001673,-0.001597,-0.001525,-0.001456,-0.001392,-0.001331,-0.001274,-0.00122,-0.001168,-0.00112,-0.001074,-0.00103,-0.000988,-0.000949,-0.000912,-0.000876,-0.000842,-0.00081,-0.00078,-0.000751,-0.000723,-0.000697,-0.000672,-0.000648,-0.000625,-0.000603,-0.000582,-0.000562,-0.000543,-0.000525
0.977133,0.977206,0.977418,0.977761,0.978227,-0.021159,-0.020535,-0.019795,-0.018997,-0.018159,-0.017296,-0.016423,-0.015552,-0.014694,-0.013857,-0.013047,-0.01227,-0.011528,-0.010824,-0.010158,-0.009531,-0.008941,-0.008388,-0.00787,-0.007386,-0.006935,-0.006513,-0.00612,-0.005754,-0.005412,-0.005094,-0.004797,-0.004521,-0.004263,-0.004022,-0.003798,-0.003588,-0.003392,-0.003209,-0.003038,-0.002878,-0.002729,-0.002588,-0.002457,-0.002333,-0.002218,-0.002109,-0.002007,-0.001911,-0.001821,-0.001736,-0.001656,-0.00158,-0.001509,-0.001442,-0.001378,-0.001319,-0.001262,-0.001208,-0.001158,-0.00111,-0.001064,-0.001021,-0.00098,-0.000941,-0.000904,-0.000869,-0.000836,-0.000804,-0.000774,-0.000745,-0.000718,-0.000692,-0.000667,-0.000643,-0.000621,-0.000599,-0.000578,-0.000559,-0.00054,-0.000522
0.975734,0.97582,0.976068,0.97647,0.977012,-0.022323,-0.021555,-0.020705,-0.019796,-0.018847,-0.017879,-0.016907,-0.015946,-0.015007,-0.014098,-0.013227,-0.012397,-0.011612,-0.010871,-0.010175,-0.009524,-0.008916,-0.008348,-0.00782,-0.007329,-0.006871,-0.006447,-0.006052,-0.005685,-0.005344,-0.005027,-0.004732,-0.004458,-0.004202,-0.003964,-0.003743,-0.003536,-0.003343,-0.003163,-0.002994,-0.002837,-0.002689,-0.002551,-0.002422,-0.002301,-0.002187,-0.00208,-0.00198,-0.001886,-0.001797,-0.001714,-0.001635,-0.001561,-0.001491,-0.001425,-0.001362,-0.001303,-0.001248,-0.001195,-0.001145,-0.001098,-0.001053,-0.001011,-0.00097,-0.000932,-0.000896,-0.000861,-0.000828,-0.000797,-0.000767,-0.000739,-0.000712,-0.000686,-0.000662,-0.000638,-0.000616,-0.000594,-0.000574,-0.000554,-0.000536,-0.000518
0.974002,0.974105,0.974401,0.97488,0.975523,-0.023649,-0.022791,-0.021801,-0.02075,-0.019663,-0.018562,-0.017468,-0.016397,-0.01536,-0.014366,-0.013422,-0.012531,-0.011694,-0.010912,-0.010184,-0.009506,-0.008877,-0.008295,-0.007755,-0.007256,-0.006794,-0.006366,-0.00597,-0.005603,-0.005263,-0.004948,-0.004656,-0.004384,-0.004132,-0.003897,-0.003679,-0.003475,-0.003285,-0.003108,-0.002943,-0.002789,-0.002644,-0.002509,-0.002382,-0.002264,-0.002152,-0.002048,-0.001949,-0.001857,-0.00177,-0.001688,-0.001611,-0.001538,-0.00147,-0.001405,-0.001344,-0.001286,-0.001232,-0.00118,-0.001131,-0.001084,-0.00104,-0.000999,-0.000959,-0.000921,-0.000886,-0.000852,-0.000819,-0.000789,-0.000759,-0.000731,-0.000705,-0.000679,-0.000655,-0.000632,-0.00061,-0.000589,-0.000569,-0.00055,-0.000531,-0.000514
0.971873,0.971997,0.972357,0.972936,0.973711,-0.025348,-0.024275,-0.023105,-0.021874,-0.020613,-0.019349,-0.018105,-0.0169,-0.015747,-0.014653,-0.013625,-0.012664,-0.01177,-0.010942,-0.010177,-0.009472,-0.008822,-0.008224,-0.007673,-0.007166,-0.006699,-0.00627,-0.005873,-0.005507,-0.005169,-0.004857,-0.004568,-0.0043,-0.004051,-0.00382,-0.003606,-0.003406,-0.00322,-0.003047,-0.002885,-0.002734,-0.002593,-0.002461,-0.002338,-0.002222,-0.002113,-0.002011,-0.001915,-0.001825,-0.00174,-0.00166,-0.001584,-0.001513,-0.001446,-0.001383,-0.001323,-0.001267,-0.001213,-0.001163,-0.001115,-0.001069,-0.001026,-0.000985,-0.000946,-0.00091,-0.000875,-0.000841,-0.000809,-0.000779,-0.00075,-0.000723,-0.000697,-0.000672,-0.000648,-0.000626,-0.000604,-0.000583,-0.000563,-0.000544,-0.000526,-0.000509
