"Monday, August 11, 2008","1,789"
"Tuesday, August 12, 2008","1,791"
"Wednesday, August 13, 2008","1,737"
"Thursday, August 14, 2008","1,605"
"Friday, August 15, 2008","1,401"
"Saturday, August 16, 2008",938
"Sunday, August 17, 2008","1,190"
"Monday, August 18, 2008","1,878"
"Tuesday, August 19, 2008","2,074"
"Wednesday, August 20, 2008","2,183"
"Thursday, August 21, 2008","2,383"
"Friday, August 22, 2008","1,864"
"Saturday, August 23, 2008",936
"Sunday, August 24, 2008","1,440"
"Monday, August 25, 2008","2,734"
"Tuesday, August 26, 2008","3,195"
"Wednesday, August 27, 2008","3,640"
"Thursday, August 28, 2008","4,069"
"Friday, August 29, 2008","3,120"
"Saturday, August 30, 2008","1,178"
"Sunday, August 31, 2008","1,609"
"Monday, September 1, 2008","2,741"
"Tuesday, September 2, 2008","4,978"
"Wednesday, September 3, 2008","5,869"
"Thursday, September 4, 2008","5,608"
"Friday, September 5, 2008","4,251"
"Saturday, September 6, 2008","1,754"
"Sunday, September 7, 2008","2,983"
"Monday, September 8, 2008","6,017"
"Tuesday, September 9, 2008","7,019"
"Wednesday, September 10, 2008","6,605"
"Thursday, September 11, 2008","7,086"
"Friday, September 12, 2008","5,244"
"Saturday, September 13, 2008","1,669"
"Sunday, September 14, 2008","2,593"
"Monday, September 15, 2008","6,292"
"Tuesday, September 16, 2008","7,151"
"Wednesday, September 17, 2008","6,776"
"Thursday, September 18, 2008","6,975"
"Friday, September 19, 2008","5,834"
"Saturday, September 20, 2008","3,210"
"Sunday, September 21, 2008","4,422"
"Monday, September 22, 2008","7,781"
"Tuesday, September 23, 2008","8,207"
"Wednesday, September 24, 2008","7,666"
"Thursday, September 25, 2008","7,998"
"Friday, September 26, 2008","6,144"
"Saturday, September 27, 2008","1,902"
"Sunday, September 28, 2008","3,344"
"Monday, September 29, 2008","7,437"
"Tuesday, September 30, 2008","7,646"
"Wednesday, October 1, 2008","7,361"
"Thursday, October 2, 2008","8,035"
"Friday, October 3, 2008","6,431"
"Saturday, October 4, 2008","2,019"
"Sunday, October 5, 2008","3,112"
"Monday, October 6, 2008","7,743"
"Tuesday, October 7, 2008","8,590"
"Wednesday, October 8, 2008","7,969"
"Thursday, October 9, 2008","7,298"
"Friday, October 10, 2008","6,342"
"Saturday, October 11, 2008","2,054"
"Sunday, October 12, 2008","2,927"
"Monday, October 13, 2008","6,957"
"Tuesday, October 14, 2008","8,454"
"Wednesday, October 15, 2008","8,113"
"Thursday, October 16, 2008","8,609"
"Friday, October 17, 2008","7,385"
"Saturday, October 18, 2008","2,142"
"Sunday, October 19, 2008","3,354"
"Monday, October 20, 2008","8,411"
"Tuesday, October 21, 2008","9,703"
"Wednesday, October 22, 2008","9,769"
"Thursday, October 23, 2008","8,769"
"Friday, October 24, 2008","6,945"
"Saturday, October 25, 2008","2,103"
"Sunday, October 26, 2008","3,213"
"Monday, October 27, 2008","8,781"
"Tuesday, October 28, 2008","8,554"
"Wednesday, October 29, 2008","8,627"
"Thursday, October 30, 2008","7,758"
"Friday, October 31, 2008","6,592"
"Saturday, November 1, 2008","2,247"
"Sunday, November 2, 2008","3,743"
"Monday, November 3, 2008","9,286"
"Tuesday, November 4, 2008","7,427"
"Wednesday, November 5, 2008","9,915"
"Thursday, November 6, 2008","10,838"
"Friday, November 7, 2008","8,394"
"Saturday, November 8, 2008","2,519"
"Sunday, November 9, 2008","3,917"
"Monday, November 10, 2008","9,933"
"Tuesday, November 11, 2008","9,747"
"Wednesday, November 12, 2008","11,465"
"Thursday, November 13, 2008","11,168"
"Friday, November 14, 2008","9,845"
"Saturday, November 15, 2008","2,527"
"Sunday, November 16, 2008","3,688"
"Monday, November 17, 2008","10,442"
"Tuesday, November 18, 2008","11,028"
"Wednesday, November 19, 2008","11,434"
"Thursday, November 20, 2008","11,645"
"Friday, November 21, 2008","10,329"
"Saturday, November 22, 2008","2,808"
"Sunday, November 23, 2008","3,827"
"Monday, November 24, 2008","9,837"
"Tuesday, November 25, 2008","9,351"
"Wednesday, November 26, 2008","6,263"
"Thursday, November 27, 2008","3,868"
"Friday, November 28, 2008","3,306"
"Saturday, November 29, 2008","2,175"
"Sunday, November 30, 2008","3,527"
"Monday, December 1, 2008","10,349"
"Tuesday, December 2, 2008","11,590"
"Wednesday, December 3, 2008","12,140"
"Thursday, December 4, 2008","10,676"
"Friday, December 5, 2008","8,798"
"Saturday, December 6, 2008","2,362"
"Sunday, December 7, 2008","3,461"
"Monday, December 8, 2008","9,512"
"Tuesday, December 9, 2008","9,125"
