4754
4451
4159
3835
3347
645
2365
4411
4289
5258
4982
4208
580
2851
5657
7062
7029
9203
6704
599
3224
5828
8605
9495
11597
9854
896
4497
10525
12902
12950
13568
9928
1533
4588
12810
14983
13826
15308
14072
1169
6248
15117
20241
16555
18004
14185
848
5827
14498
17833
16082
17955
15875
5253
6526
15805
18658
18478
16827
16788
5144
6008
16403
18118
18584
19405
15825
5148
6765
17389
20237
22294
19842
16102
5170
7456
18257
17454
18669
16806
14418
6519
8041
19804
17000
22656
23825
20567
6985
8678
21039
21840
23393
27310
23703
2239
7390
24019
23616
25621
26229
26250
1569
8036
20116
24142
16107
10465
8392
1173
7182
22009
23543
26370
23716
20549
1233
6497
21202
20060
22079
29996
18113
1162
6200
18725
20702
20173
23367
13341
734
3613
7606
7030
3128
1808
2537
519
2761
3828
4318
3293
3432
4043
783
4772
13797
18638
17318
19449
23340
1018
6829
23413
22202
20669
20587
17164
1030
6252
11484
18156
20064
23888
23943
1742
7609
24304
25123
24669
27335
22029
1228
8022
22931
29571
30306
32659
28291
1143
9596
27817
33292
33592
32269
27099
1034
7078
14622
25444
29585
27418
24272
1375
10174
32529
32812
34882
34813
33131
1988
10782
25739
30799
31764
32814
31679
3254
12566
32773
32318
32419
30398
32668
2410
11227
29774
30051
30244
30401
25587
1249
9737
27916
34414
32211
34189
26824
1562
9689
28155
32178
32945
33482
29370
1371
8703
27055
27777
29230
23207
14776
1190
6748
22481
26296
25097
30394
23801
2551
8939
27314
28697
31819
28850
22527
1522
8114
27451
29011
30547
28818
22034
1376
7932
27788
30881
31269
32105
24305
1274
7092
28815
30537
27937
29588
24179
1762
7670
24651
25855
25076
23556
18420
1141
5158
10509
18328
20173
18097
13349
979
4654
15041
15963
16512
14039
12481
1197
4424
12371
13725
11620
12077
8576
985
4753
11874
12710
11133
12215
7375
948
5168
9394
10732
10032
8397
6987
937
4462
9061
8976
7553
9480
7044
869
4672
7171
9000
9532
9198
6799
933
4546
8064
9680
1771
0
0
0
4721
8834
7457
8770
7573
5431
619
4437
7472
7450
6643
6617
4614
823
4207
5939
7096
7064
6288
4794
853
3578
5707
953
