10|9|C|H|H|F|C|H|H|C|H|H|0|6|3|4|4|8|0|9|7|2|0|7|7|5|4|1|0|4
10|9|C|H|H|H|C|C|H|H|H|C|5|3|9|6|5|0|9|7|4|1|5|4|5|9|4|8|9|2
10|9|C|H|H|H|C|H|C|H|Si|H|0|7|8|0|8|4|0|1|4|3|4|9|8|6|0|5|4|2
10|9|C|H|H|H|C|N|N|H|H|H|5|3|0|4|5|9|0|8|4|2|4|1|5|0|6|0|4|7
10|9|C|H|H|H|H|C|N|H|C|H|6|4|6|0|0|8|0|5|5|7|6|9|5|1|5|2|8|3
10|9|C|H|H|H|H|C|N|H|C|H|8|1|6|4|6|0|0|8|0|5|5|7|6|9|5|2|8|3
10|9|C|H|H|H|H|C|N|H|C|H|8|2|6|0|0|8|0|5|5|7|6|9|5|1|5|3|8|4
10|9|C|H|H|H|H|H|C|C|H|O|6|4|7|8|7|1|7|5|0|7|6|3|0|2|0|6|9|0
10|9|C|H|H|H|H|H|C|N|H|N|6|5|6|2|9|7|0|8|0|6|9|1|0|4|7|3|9|0
10|9|C|H|H|H|H|H|N|C|N|H|8|9|0|2|8|7|0|5|6|0|0|7|8|1|6|3|7|4
10|9|C|H|H|H|H|H|N|C|N|H|8|9|0|2|8|7|7|1|0|5|6|0|0|7|6|3|7|4
10|9|C|H|H|H|H|H|N|C|N|H|8|9|0|3|8|7|7|2|0|5|6|0|0|7|8|1|7|4
10|9|C|H|H|H|H|H|Si|H|C|H|6|8|6|2|0|4|0|5|8|0|6|7|8|9|0|3|8|1
10|9|C|H|H|H|H|H|Si|H|C|H|6|8|6|2|0|4|6|1|0|5|8|0|6|7|8|9|0|3
10|9|C|H|H|H|H|H|Si|H|C|H|6|8|6|3|0|4|6|2|0|5|8|0|6|7|8|9|8|1
10|9|C|H|H|H|H|N|C|N|H|H|5|9|5|1|0|8|7|0|6|4|6|3|7|2|7|6|5|6
10|9|C|H|H|H|H|Si|H|C|H|C|5|3|0|1|7|0|5|7|5|6|5|2|7|9|0|4|0|8
10|9|C|H|H|H|N|H|C|N|H|H|4|9|0|5|0|8|7|0|6|3|6|2|7|1|7|6|4|6
10|9|C|H|H|H|N|H|C|N|H|H|4|9|4|1|0|5|0|8|7|0|6|3|7|2|7|6|4|6
10|9|C|H|H|H|N|H|H|H|S|C|8|4|4|9|8|0|0|1|4|3|0|6|0|7|9|2|9|5
10|9|C|H|H|H|N|H|H|H|S|C|8|4|4|9|9|2|8|0|4|3|0|6|0|7|9|1|9|5
10|9|C|H|H|H|N|H|H|H|S|C|8|4|4|9|9|3|8|0|0|1|0|6|0|7|9|2|9|5
10|9|C|H|H|H|Si|H|H|C|H|C|4|2|9|5|0|1|7|0|4|7|4|6|7|9|0|3|0|8
10|9|C|H|H|H|Si|H|H|C|H|C|4|2|9|5|7|0|4|7|4|6|4|1|7|9|0|3|0|8
10|9|C|H|H|H|Si|H|H|C|H|C|7|6|4|2|0|1|7|0|4|7|4|5|7|9|0|3|0|8
10|9|C|H|H|H|Si|H|H|C|H|C|7|6|4|2|7|0|4|7|4|5|4|1|7|9|0|3|0|8
10|9|C|H|H|H|Si|H|H|H|H|Si|9|0|9|6|0|3|4|5|9|1|9|8|4|0|4|7|4|2
10|9|C|H|H|H|Si|H|H|H|H|Si|9|0|9|6|0|3|4|5|9|8|4|0|4|7|4|2|0|1
10|9|C|H|H|H|S|C|H|H|H|N|9|1|9|5|0|6|0|8|4|3|9|7|5|0|4|5|0|2
10|9|C|H|H|N|H|C|H|H|H|C|3|9|3|6|9|7|3|0|3|2|0|4|0|5|5|1|9|8
10|9|C|H|H|N|N|H|H|H|C|H|0|6|3|8|0|1|4|3|0|5|3|9|4|2|8|7|4|0
10|9|C|H|H|N|N|N|H|H|H|H|4|8|5|6|3|0|0|1|4|9|3|5|0|7|3|2|4|0
10|9|C|H|H|P|C|H|H|H|C|H|3|4|0|1|3|0|0|9|8|7|8|5|4|8|3|2|0|6
10|9|C|H|H|P|H|C|H|H|C|H|3|5|0|1|3|0|0|9|8|7|5|8|3|2|0|6|5|4
10|9|C|H|H|Si|H|H|H|C|H|C|7|6|3|1|9|4|7|0|3|7|3|5|7|9|0|2|0|8
10|9|C|H|H|Si|H|H|H|C|H|C|7|6|3|2|9|4|7|0|3|7|3|5|3|1|7|9|0|8
10|9|C|H|H|Si|H|H|H|C|H|C|7|6|9|4|0|1|7|0|3|7|3|5|7|9|0|2|0|8
10|9|C|H|H|Si|H|H|H|H|H|C|3|4|0|8|3|9|0|5|9|7|3|0|0|2|9|1|9|6
10|9|C|H|H|Si|H|Si|H|H|C|H|3|4|0|7|3|8|5|9|8|6|3|0|0|2|8|1|3|5
10|9|C|H|H|Si|H|Si|H|H|H|C|0|8|3|9|0|4|9|7|3|0|0|2|9|1|3|5|9|6
10|9|C|H|H|Si|H|Si|H|H|H|C|3|4|0|8|3|9|9|7|3|0|0|2|9|1|3|5|9|6
10|9|C|H|H|Si|Si|H|H|H|C|H|0|7|3|8|4|9|8|6|3|0|0|2|8|1|3|4|8|5
10|9|C|H|H|S|C|H|H|H|N|H|8|1|8|4|4|9|0|5|0|7|3|2|8|6|4|0|3|4
10|9|C|H|H|S|C|H|H|H|N|H|8|1|8|4|4|9|0|5|0|7|8|6|4|0|3|4|0|2
10|9|C|H|H|S|C|H|H|H|N|H|8|4|4|9|0|5|0|7|3|2|8|6|4|0|3|4|0|1
10|9|C|H|N|C|H|C|H|H|H|H|3|5|3|8|2|5|5|4|0|9|2|6|0|7|3|1|3|0
10|9|C|H|N|H|C|C|H|H|H|H|4|5|4|8|0|3|2|5|0|9|2|6|0|7|4|1|4|0
10|9|C|H|N|H|C|H|C|H|H|H|4|6|4|8|0|3|2|6|6|5|0|9|0|7|4|1|4|0
10|9|C|H|N|H|H|H|H|H|O|C|0|3|0|1|0|4|8|2|9|5|2|9|2|7|2|6|9|0
10|9|C|H|N|N|H|H|H|H|C|H|0|6|2|8|0|1|3|2|0|4|8|5|2|9|8|7|3|0
10|9|C|H|N|N|H|H|H|H|C|H|0|6|2|8|3|2|0|4|8|5|2|9|3|1|8|7|3|0
10|9|C|H|O|H|P|H|C|H|H|H|4|2|0|9|6|1|0|7|6|0|2|6|4|5|6|3|0|8
10|9|C|H|O|H|P|H|H|C|H|H|4|2|0|9|7|1|0|8|7|0|4|6|2|7|4|5|7|3
10|9|C|H|P|H|C|H|H|H|C|H|2|4|2|0|0|9|8|7|8|5|4|8|2|1|0|6|4|3
10|9|C|H|Si|H|C|H|H|O|H|H|0|6|2|3|2|8|4|5|7|0|0|9|2|1|2|0|7|4
10|9|C|H|Si|H|C|H|H|O|H|H|4|5|2|3|2|8|4|6|7|0|0|9|2|1|2|0|7|4
10|9|C|H|Si|H|H|C|H|H|O|H|5|6|2|4|2|9|5|7|8|0|2|1|2|0|8|5|5|3
10|9|C|H|Si|H|H|Si|H|H|C|H|2|3|0|7|2|8|5|9|2|0|5|6|0|1|2|5|5|4
10|9|C|H|Si|H|H|Si|H|H|C|H|2|3|2|8|5|9|8|7|2|0|8|1|2|5|5|4|8|6
10|9|C|H|Si|H|Si|H|H|H|C|H|2|3|0|7|2|8|4|9|8|6|2|0|4|5|0|1|2|4
10|9|C|H|Si|H|Si|H|H|H|C|H|2|3|0|7|2|8|4|9|8|6|2|0|8|1|2|4|8|5
10|9|C|H|Si|H|Si|H|H|H|C|H|2|8|4|9|8|7|2|0|4|6|8|1|2|4|4|3|8|5
10|9|C|H|Si|Si|H|H|H|H|C|H|0|7|2|8|3|9|8|6|2|0|3|5|0|1|2|3|8|4
10|9|C|H|Si|Si|H|H|H|H|C|H|0|7|2|8|3|9|8|6|2|0|3|5|8|1|2|3|8|4
10|9|C|N|H|H|H|H|H|H|O|C|0|2|0|4|8|1|9|5|1|9|1|7|1|6|9|0|9|3
10|9|C|O|H|H|C|H|H|H|H|Si|1|4|9|1|0|3|0|5|9|2|4|0|4|8|0|7|4|6
10|9|C|O|H|P|H|H|C|H|H|H|3|1|0|9|0|7|6|0|3|5|1|6|3|4|6|2|0|8
10|9|C|P|H|H|C|C|H|H|H|H|5|6|5|2|0|8|5|7|0|9|4|0|0|3|1|4|4|5
10|9|C|P|H|H|H|N|C|H|H|H|5|3|6|0|5|7|1|2|0|9|1|8|5|0|1|6|0|4
10|9|C|P|H|H|H|N|C|H|H|H|6|7|6|3|6|0|1|2|0|9|1|8|5|0|1|6|0|4
10|9|C|P|H|H|H|N|C|H|H|H|6|8|6|3|5|2|6|0|5|7|0|9|5|0|1|6|0|4
10|9|C|P|H|H|H|N|C|H|H|H|6|8|6|4|5|3|6|0|5|7|1|2|1|9|5|0|1|6
10|9|C|P|H|H|H|P|C|H|H|H|6|9|1|7|1|0|5|3|1|2|6|4|5|0|5|6|6|8
10|9|C|P|H|H|N|C|H|H|H|H|5|7|4|2|5|0|4|6|0|9|1|8|4|0|1|5|0|3
10|9|C|P|H|H|N|C|H|H|H|H|5|7|4|3|5|0|4|6|1|2|0|9|1|8|4|0|1|5
10|9|C|P|H|H|N|C|H|H|H|H|5|7|5|0|4|6|1|2|0|9|1|8|4|0|1|5|0|3
10|9|C|P|H|H|N|C|H|H|H|H|5|7|5|2|5|0|4|6|0|9|1|8|4|0|1|5|0|3
10|9|C|P|H|H|N|C|H|H|H|H|5|7|5|3|4|2|5|0|4|6|0|9|1|8|4|0|1|5
10|9|C|P|H|H|N|C|H|H|H|H|5|7|5|3|5|0|4|6|1|2|0|9|1|8|4|0|1|5
10|9|C|P|H|H|P|C|H|H|H|H|5|9|1|6|1|0|0|8|1|2|5|3|4|0|4|5|5|7
10|9|C|P|H|H|P|C|H|H|H|H|5|9|1|6|1|0|4|2|0|8|5|3|4|0|4|5|5|7
10|9|C|P|H|H|P|C|H|H|H|H|5|9|1|6|1|0|4|3|0|8|1|2|4|0|4|5|5|7
10|9|C|P|H|H|P|H|C|H|H|H|6|9|1|0|4|2|0|8|0|5|6|3|4|0|4|6|6|7
10|9|C|P|H|H|P|H|C|H|H|H|6|9|1|7|1|0|4|3|0|8|1|2|0|5|4|0|4|6
10|9|C|P|H|P|H|C|H|H|H|H|5|9|1|6|1|0|0|8|0|4|5|2|3|0|3|5|5|7
10|9|C|P|H|P|H|C|H|H|H|H|5|9|1|6|1|0|0|8|1|2|0|4|3|0|3|5|5|7
10|9|C|P|H|P|H|C|H|H|H|H|5|9|1|6|1|0|3|2|0|8|0|4|3|0|3|5|5|7
10|9|C|Si|H|C|H|H|H|O|H|H|3|4|0|6|1|2|1|8|3|5|7|0|0|9|1|0|7|3
10|9|C|Si|H|C|H|H|H|O|H|H|3|4|0|6|1|8|3|5|7|0|0|9|1|0|7|3|3|2
10|9|C|Si|H|H|C|H|H|O|H|H|4|5|1|3|1|8|4|6|7|0|0|9|1|0|7|4|4|2
10|9|C|Si|H|H|Si|H|H|H|C|H|1|2|0|7|1|8|4|9|8|6|1|0|4|5|1|4|4|3
10|9|C|Si|H|Si|H|H|H|H|C|H|0|7|1|8|3|9|8|6|1|0|3|5|1|3|3|2|8|4
10|9|F|C|C|C|H|H|H|H|H|H|3|1|1|9|1|8|2|4|2|6|1|5|2|7|0|3|3|2
10|9|H|Br|C|C|H|H|C|H|H|H|1|3|2|4|6|0|2|8|3|2|6|5|2|9|6|7|3|6
10|9|H|C|C|H|C|H|H|H|C|H|8|9|2|5|1|4|8|0|1|8|1|3|2|7|1|6|8|2
10|9|H|C|C|H|C|P|H|H|H|H|4|2|5|1|1|3|2|6|5|7|4|1|1|8|5|0|2|9
10|9|H|C|C|H|H|C|H|H|C|H|8|9|1|5|8|0|5|4|1|8|1|3|2|7|1|6|8|2
10|9|H|C|C|H|H|C|P|H|H|H|5|2|6|1|1|4|6|7|5|1|5|3|1|8|6|0|2|9
10|9|H|C|C|H|H|H|H|O|C|H|2|1|1|5|7|2|7|8|7|0|2|4|2|3|8|6|1|9
10|9|H|C|C|H|H|P|H|O|H|H|5|0|5|1|5|9|1|8|1|2|7|1|2|4|2|3|2|6
10|9|H|C|C|H|H|P|H|O|H|H|7|0|5|1|5|9|1|8|1|2|7|1|2|4|2|3|2|6
10|9|H|C|C|H|H|S|H|C|H|H|2|0|7|2|7|9|2|6|7|1|2|4|1|8|5|3|5|7
10|9|H|C|C|H|S|H|C|H|H|H|2|0|6|2|1|7|6|9|2|5|6|1|2|3|1|8|4|6
10|9|H|C|C|H|S|H|N|H|H|H|4|1|1|3|2|8|2|0|6|1|1|9|6|2|6|5|4|7
10|9|H|C|C|S|H|H|H|H|H|C|2|7|1|8|1|0|3|9|3|2|3|1|9|4|2|5|1|6
10|9|H|C|H|C|C|H|H|H|C|H|8|5|4|1|8|6|3|2|4|3|1|0|4|8|3|7|1|9
10|9|H|C|H|C|C|N|H|H|H|H|3|8|5|1|5|4|3|6|4|2|5|3|1|9|5|0|1|7
10|9|H|C|H|C|H|C|N|H|H|H|3|9|5|3|6|0|1|4|3|7|6|1|6|8|5|1|1|2
10|9|H|C|H|C|H|C|P|H|H|H|5|3|6|1|3|7|6|8|5|1|5|4|6|0|5|2|3|9
10|9|H|C|H|C|H|C|P|H|H|H|5|3|6|1|6|7|5|1|5|4|1|8|6|0|5|2|3|9
10|9|H|C|H|C|H|H|C|H|Si|H|6|0|1|7|8|1|8|3|3|2|3|9|8|6|1|5|6|4
10|9|H|C|H|C|H|H|C|N|H|H|3|9|6|3|6|0|1|5|3|8|7|1|6|4|6|1|1|2
10|9|H|C|H|C|H|H|C|N|H|H|3|9|6|3|6|0|1|5|7|1|7|8|6|4|6|1|1|2
10|9|H|C|H|C|H|H|C|N|H|H|3|9|6|3|7|0|1|5|7|1|7|8|6|4|6|1|1|2
10|9|H|C|H|C|H|H|C|P|H|H|6|3|7|1|1|5|7|8|6|1|6|4|1|9|7|0|6|2
10|9|H|C|H|C|H|Si|Cl|H|H|H|3|2|3|4|5|1|5|7|6|5|1|8|3|0|5|3|1|9
10|9|H|C|H|C|N|N|H|H|H|H|4|2|1|3|4|9|1|8|5|0|5|7|4|1|5|1|3|6
10|9|H|C|H|F|C|H|H|C|H|H|7|0|1|6|3|4|4|8|1|9|7|2|1|7|7|5|1|4
10|9|H|C|H|H|C|C|H|H|C|H|8|6|5|1|8|7|5|4|1|0|5|8|8|2|1|3|1|9
10|9|H|C|H|H|C|H|H|N|H|C|9|0|9|8|1|9|4|5|4|2|1|4|9|3|4|6|7|1
10|9|H|C|H|H|F|C|H|C|H|H|7|0|4|5|5|8|1|9|7|3|1|7|7|6|5|2|1|5
10|9|H|C|H|H|H|C|P|O|H|H|7|5|1|0|6|5|6|8|7|1|6|3|5|9|1|4|5|2
10|9|H|C|H|H|H|H|C|C|H|O|6|4|7|8|7|2|7|5|1|7|1|3|9|0|1|6|9|1
10|9|H|C|H|H|H|H|C|C|H|O|6|4|7|8|7|5|1|7|6|3|1|2|9|0|1|6|9|1
10|9|H|C|H|H|H|H|C|N|H|N|6|5|6|0|6|3|9|7|1|8|1|6|9|2|1|4|9|1
10|9|H|C|H|H|H|H|C|N|H|N|6|5|6|0|6|3|9|7|1|8|1|6|9|2|7|4|9|1
10|9|H|C|H|H|H|H|C|N|H|N|6|5|6|2|9|7|1|8|1|6|7|0|1|4|7|3|9|1
10|9|H|C|H|H|H|H|C|N|H|N|6|5|9|7|1|8|1|6|7|0|9|2|1|4|7|3|9|1
10|9|H|C|H|H|H|H|N|C|N|H|8|9|1|3|8|7|1|5|6|0|6|1|1|7|8|2|6|4
10|9|H|C|H|H|H|N|H|C|N|H|1|6|1|0|1|9|8|1|7|4|7|3|8|2|8|7|5|7
10|9|H|C|H|H|H|P|H|N|N|H|7|9|1|2|1|4|5|3|8|0|5|8|8|1|7|6|7|1
10|9|H|C|H|H|H|P|H|N|N|H|7|9|5|0|1|2|1|4|5|3|5|8|8|1|7|6|7|1
10|9|H|C|H|H|N|C|H|H|H|C|4|9|4|6|9|7|4|1|4|3|1|5|5|2|9|8|5|0
10|9|H|C|H|H|N|C|H|H|H|C|4|9|4|6|9|8|4|1|5|7|4|3|1|5|5|2|5|0
10|9|H|C|H|H|N|H|C|H|H|C|4|9|4|7|4|1|4|3|1|5|1|6|1|0|6|2|9|8
10|9|H|C|H|H|N|H|C|H|H|C|4|9|4|7|4|1|4|3|1|5|1|6|6|2|9|8|6|0
10|9|H|C|H|H|N|H|C|H|H|C|4|9|4|7|4|1|6|8|4|3|1|5|1|6|6|2|6|0
10|9|H|C|H|H|N|H|C|N|H|H|4|9|1|5|1|0|1|8|7|1|6|3|6|2|7|6|4|6
10|9|H|C|H|H|N|H|C|N|H|H|4|9|1|5|1|0|1|8|7|1|6|3|7|2|7|6|4|6
10|9|H|C|H|H|N|H|C|N|H|H|4|9|4|2|1|5|1|0|1|8|7|1|7|3|7|6|4|6
10|9|H|C|H|H|N|N|N|H|H|H|6|7|4|1|1|2|5|9|4|6|1|8|4|3|6|0|5|1
10|9|H|C|H|H|P|H|C|H|P|H|8|4|6|9|1|3|8|1|1|6|8|7|4|5|4|2|1|0
10|9|H|C|H|H|P|H|C|H|P|H|8|4|6|9|1|3|8|1|1|6|8|7|6|0|4|5|4|2
10|9|H|C|H|H|Si|H|H|C|H|C|7|6|9|0|9|5|1|2|7|1|4|7|7|9|1|3|1|8
10|9|H|C|H|H|Si|H|H|C|H|C|9|0|4|2|9|5|7|1|4|7|4|6|7|9|1|3|1|8
10|9|H|C|H|H|Si|H|H|C|H|C|9|0|9|5|1|2|7|1|4|7|4|6|7|9|1|3|1|8
10|9|H|C|H|H|Si|H|H|H|C|C|4|8|9|5|4|1|9|2|9|7|8|3|8|6|4|0|4|9
10|9|H|C|H|N|H|C|H|H|H|C|3|9|3|6|9|7|3|1|3|2|1|4|1|5|1|0|9|8
10|9|H|C|H|N|N|N|H|H|H|H|4|8|5|6|3|1|1|2|4|9|3|5|1|7|5|0|4|1
10|9|H|C|H|N|N|N|H|H|H|H|4|8|5|6|3|1|4|9|3|5|1|7|3|2|5|0|4|1
10|9|H|C|H|Si|H|H|H|C|H|C|7|6|9|0|9|4|7|1|3|7|3|5|7|9|1|2|1|8
10|9|H|C|H|Si|H|H|H|H|C|C|1|7|3|8|9|4|3|1|9|2|9|6|8|5|3|0|3|9
10|9|H|C|H|Si|H|H|H|H|C|C|1|7|3|8|9|4|3|1|9|6|8|2|8|5|3|0|3|9
10|9|H|C|N|N|H|H|N|H|H|H|6|2|2|8|3|1|1|4|3|6|6|0|1|7|3|9|1|5
10|9|H|C|N|N|H|H|N|H|H|H|6|2|2|8|3|1|2|0|1|4|3|6|1|7|3|9|1|5
10|9|H|C|O|H|C|H|H|H|H|Si|2|4|9|2|1|5|9|3|4|1|4|8|1|7|4|6|9|0
10|9|H|C|O|H|H|C|H|H|H|Si|2|5|9|2|1|4|1|6|9|3|5|1|5|8|1|7|9|0
10|9|H|C|O|H|H|H|C|H|N|H|2|8|6|3|1|7|1|0|2|9|1|5|6|4|8|6|6|1
10|9|H|C|O|H|H|H|C|H|N|H|2|8|6|3|1|7|2|9|1|5|6|4|8|6|8|0|6|1
10|9|H|C|P|C|H|H|O|H|H|H|1|4|1|0|2|9|6|1|2|3|2|5|3|1|3|7|6|8
10|9|H|C|P|C|H|H|O|H|H|H|1|4|2|9|6|1|2|3|2|5|3|0|3|1|3|7|6|8
10|9|H|F|C|C|C|H|H|H|H|H|4|2|2|9|4|0|2|8|3|6|2|5|3|7|1|4|4|3
10|9|H|H|Cl|H|C|C|H|C|H|H|7|1|4|7|4|5|7|8|5|6|4|0|5|3|5|9|2|4
10|9|H|H|Cl|H|C|C|H|C|H|H|7|1|4|7|4|5|7|8|5|6|5|3|5|9|2|4|7|0
10|9|H|H|C|C|C|H|P|H|H|H|4|5|2|9|2|0|2|1|3|8|6|4|2|3|6|3|4|7
10|9|H|H|C|C|C|H|P|H|H|H|4|5|2|9|4|0|2|1|3|8|6|4|2|3|6|3|4|7
10|9|H|H|C|C|C|N|H|H|H|H|3|8|5|2|5|4|3|6|5|3|2|9|5|1|3|0|2|7
10|9|H|H|C|C|H|C|N|H|H|H|3|9|5|3|5|0|6|1|3|7|6|2|6|8|5|4|5|2
10|9|H|H|C|C|H|H|C|N|H|H|3|9|6|3|6|0|7|1|2|5|7|2|7|8|6|4|6|2
10|9|H|H|C|C|H|H|H|O|C|H|3|2|2|5|7|3|7|8|2|1|7|0|3|4|8|6|2|9
10|9|H|H|C|C|H|H|H|O|C|H|3|2|2|5|7|3|7|8|7|1|3|4|8|6|8|0|2|9
10|9|H|H|C|C|H|H|H|O|C|H|3|2|2|6|7|3|7|8|2|1|7|0|3|5|3|4|2|9
10|9|H|H|C|C|H|H|H|O|C|H|3|2|7|3|7|8|7|1|3|5|3|4|8|6|8|0|2|9
10|9|H|H|C|C|H|H|N|H|H|C|2|0|2|8|3|4|6|7|3|5|9|1|6|9|9|2|9|3
10|9|H|H|C|C|H|H|N|H|H|C|2|8|3|4|6|7|3|5|6|0|9|1|6|9|9|2|9|3
10|9|H|H|C|C|H|H|N|H|H|C|3|0|2|8|3|4|6|7|3|5|9|1|6|9|9|2|9|3
10|9|H|H|C|C|H|H|P|H|O|H|6|0|8|1|6|2|6|9|2|3|8|2|3|5|3|4|3|7
10|9|H|H|C|C|H|P|H|O|H|H|5|0|7|1|5|2|5|9|2|8|2|3|7|2|3|4|3|6
10|9|H|H|C|C|H|S|H|N|H|H|5|2|2|4|3|8|3|0|7|2|2|9|7|3|3|1|7|6
10|9|H|H|C|C|H|S|N|H|H|H|5|2|2|4|3|8|3|0|6|2|2|9|6|3|3|1|5|7
10|9|H|H|C|C|S|H|H|H|H|C|2|8|2|1|4|9|4|3|4|2|9|6|2|7|9|5|9|0
10|9|H|H|C|C|S|H|N|H|H|H|4|2|3|8|3|0|6|2|2|9|6|3|3|1|6|5|4|7
10|9|H|H|C|H|C|C|N|H|H|H|4|8|6|2|6|5|4|7|5|3|6|4|2|9|6|1|4|0
10|9|H|H|C|H|C|H|H|C|H|N|4|1|9|5|2|7|4|6|4|3|9|8|2|4|9|7|2|0
10|9|H|H|C|H|C|H|H|C|H|N|4|1|9|5|2|7|4|6|4|3|9|8|2|4|9|7|7|0
10|9|H|H|C|H|C|H|H|C|H|N|9|5|2|7|4|6|4|3|9|8|2|4|9|7|2|1|7|0
10|9|H|H|C|H|C|H|H|C|N|H|7|4|7|0|8|1|2|6|8|2|8|9|7|5|7|2|2|3
10|9|H|H|C|H|C|H|Si|Cl|H|H|4|3|2|1|4|5|6|2|7|6|2|8|4|0|6|4|2|9
10|9|H|H|C|H|H|C|P|O|H|H|7|5|2|1|6|5|6|8|7|2|5|9|2|4|5|3|2|0
10|9|H|H|C|H|H|C|P|O|H|H|7|5|2|1|6|5|6|8|7|2|6|3|5|9|2|4|2|0
10|9|H|H|C|H|H|H|H|C|H|C|7|6|9|0|9|1|9|5|2|3|7|2|7|9|2|4|2|8
