"Friday, January 2, 2009",10
"Saturday, January 3, 2009",5
"Sunday, January 4, 2009",7
"Monday, January 5, 2009",13
"Tuesday, January 6, 2009",15
"Wednesday, January 7, 2009",7
"Thursday, January 8, 2009",6
"Friday, January 9, 2009",14
"Saturday, January 10, 2009",12
"Sunday, January 11, 2009",11
"Monday, January 12, 2009",10
"Tuesday, January 13, 2009",22
"Wednesday, January 14, 2009",19
"Thursday, January 15, 2009",14
"Friday, January 16, 2009",10
"Saturday, January 17, 2009",6
"Sunday, January 18, 2009",3
"Monday, January 19, 2009",11
"Tuesday, January 20, 2009",9
"Wednesday, January 21, 2009",13
"Thursday, January 22, 2009",23
"Friday, January 23, 2009",14
"Saturday, January 24, 2009",14
"Sunday, January 25, 2009",5
"Monday, January 26, 2009",18
"Tuesday, January 27, 2009",19
"Wednesday, January 28, 2009",13
"Thursday, January 29, 2009",13
"Friday, January 30, 2009",14
"Saturday, January 31, 2009",6
"Sunday, February 1, 2009",13
"Monday, February 2, 2009",13
"Tuesday, February 3, 2009",21
"Wednesday, February 4, 2009",25
"Thursday, February 5, 2009",15
"Friday, February 6, 2009",28
"Saturday, February 7, 2009",12
"Sunday, February 8, 2009",16
"Monday, February 9, 2009",22
"Tuesday, February 10, 2009",25
"Wednesday, February 11, 2009",9
"Thursday, February 12, 2009",8
"Friday, February 13, 2009",13
"Saturday, February 14, 2009",4
"Sunday, February 15, 2009",8
"Monday, February 16, 2009",17
"Tuesday, February 17, 2009",20
"Wednesday, February 18, 2009",15
"Thursday, February 19, 2009",23
"Friday, February 20, 2009",16
"Saturday, February 21, 2009",7
"Sunday, February 22, 2009",9
"Monday, February 23, 2009",14
"Tuesday, February 24, 2009",29
"Wednesday, February 25, 2009",20
"Thursday, February 26, 2009",23
"Friday, February 27, 2009",17
"Saturday, February 28, 2009",10
"Sunday, March 1, 2009",9
"Monday, March 2, 2009",16
"Tuesday, March 3, 2009",5
"Wednesday, March 4, 2009",9
"Thursday, March 5, 2009",15
"Friday, March 6, 2009",18
"Saturday, March 7, 2009",12
"Sunday, March 8, 2009",11
"Monday, March 9, 2009",21
"Tuesday, March 10, 2009",22
"Wednesday, March 11, 2009",6
"Thursday, March 12, 2009",20
"Friday, March 13, 2009",16
"Saturday, March 14, 2009",5
"Sunday, March 15, 2009",12
"Monday, March 16, 2009",16
"Tuesday, March 17, 2009",20
"Wednesday, March 18, 2009",9
"Thursday, March 19, 2009",11
"Friday, March 20, 2009",12
"Saturday, March 21, 2009",11
"Sunday, March 22, 2009",11
"Monday, March 23, 2009",14
"Tuesday, March 24, 2009",18
"Wednesday, March 25, 2009",42
"Thursday, March 26, 2009",15
"Friday, March 27, 2009",18
"Saturday, March 28, 2009",12
"Sunday, March 29, 2009",10
"Monday, March 30, 2009",22
"Tuesday, March 31, 2009",17
"Wednesday, April 1, 2009",19
"Thursday, April 2, 2009",26
"Friday, April 3, 2009",7
"Saturday, April 4, 2009",12
"Sunday, April 5, 2009",9
"Monday, April 6, 2009",15
"Tuesday, April 7, 2009",35
"Wednesday, April 8, 2009",24
"Thursday, April 9, 2009",6
"Friday, April 10, 2009",12
"Saturday, April 11, 2009",9
"Sunday, April 12, 2009",14
"Monday, April 13, 2009",10
"Tuesday, April 14, 2009",12
"Wednesday, April 15, 2009",8
"Thursday, April 16, 2009",14
"Friday, April 17, 2009",20
"Saturday, April 18, 2009",10
"Sunday, April 19, 2009",6
"Monday, April 20, 2009",9
"Tuesday, April 21, 2009",19
"Wednesday, April 22, 2009",19
"Thursday, April 23, 2009",14
"Friday, April 24, 2009",9
"Saturday, April 25, 2009",14
"Sunday, April 26, 2009",0
"Monday, April 27, 2009",19
"Tuesday, April 28, 2009",10
"Wednesday, April 29, 2009",17
"Thursday, April 30, 2009",23
"Friday, May 1, 2009",18
"Saturday, May 2, 2009",4
"Sunday, May 3, 2009",9
"Monday, May 4, 2009",21
"Tuesday, May 5, 2009",10
"Wednesday, May 6, 2009",10
"Thursday, May 7, 2009",9
"Friday, May 8, 2009",22
"Saturday, May 9, 2009",5
"Sunday, May 10, 2009",6
"Monday, May 11, 2009",18
"Tuesday, May 12, 2009",19
"Wednesday, May 13, 2009",9
"Thursday, May 14, 2009",15
"Friday, May 15, 2009",16
"Saturday, May 16, 2009",6
"Sunday, May 17, 2009",7
"Monday, May 18, 2009",24
"Tuesday, May 19, 2009",20
"Wednesday, May 20, 2009",14
"Thursday, May 21, 2009",18
"Friday, May 22, 2009",4
"Saturday, May 23, 2009",7
"Sunday, May 24, 2009",6
"Monday, May 25, 2009",8
"Tuesday, May 26, 2009",8
"Wednesday, May 27, 2009",18
"Thursday, May 28, 2009",8
"Friday, May 29, 2009",4
"Saturday, May 30, 2009",4
"Sunday, May 31, 2009",5
"Monday, June 1, 2009",8
"Tuesday, June 2, 2009",12
"Wednesday, June 3, 2009",6
"Thursday, June 4, 2009",16
"Friday, June 5, 2009",12
"Saturday, June 6, 2009",16
"Sunday, June 7, 2009",12
"Monday, June 8, 2009",9
"Tuesday, June 9, 2009",11
"Wednesday, June 10, 2009",22
"Thursday, June 11, 2009",13
"Friday, June 12, 2009",5
"Saturday, June 13, 2009",7
"Sunday, June 14, 2009",11
"Monday, June 15, 2009",9
"Tuesday, June 16, 2009",15
"Wednesday, June 17, 2009",15
"Thursday, June 18, 2009",11
"Friday, June 19, 2009",11
"Saturday, June 20, 2009",5
"Sunday, June 21, 2009",9
"Monday, June 22, 2009",5
"Tuesday, June 23, 2009",10
"Wednesday, June 24, 2009",11
"Thursday, June 25, 2009",25
"Friday, June 26, 2009",12
"Saturday, June 27, 2009",10
"Sunday, June 28, 2009",5
"Monday, June 29, 2009",15
"Tuesday, June 30, 2009",6
"Wednesday, July 1, 2009",12
"Thursday, July 2, 2009",12
"Friday, July 3, 2009",6
"Saturday, July 4, 2009",7
"Sunday, July 5, 2009",11
"Monday, July 6, 2009",5
"Tuesday, July 7, 2009",9
"Wednesday, July 8, 2009",15
"Thursday, July 9, 2009",21
"Friday, July 10, 2009",12
"Saturday, July 11, 2009",9
"Sunday, July 12, 2009",3
"Monday, July 13, 2009",21
"Tuesday, July 14, 2009",6
"Wednesday, July 15, 2009",6
"Thursday, July 16, 2009",4
"Friday, July 17, 2009",17
"Saturday, July 18, 2009",3
"Sunday, July 19, 2009",7
"Monday, July 20, 2009",7
"Tuesday, July 21, 2009",7
"Wednesday, July 22, 2009",12
"Thursday, July 23, 2009",11
"Friday, July 24, 2009",4
"Saturday, July 25, 2009",2
"Sunday, July 26, 2009",4
"Monday, July 27, 2009",14
"Tuesday, July 28, 2009",11
"Wednesday, July 29, 2009",7
"Thursday, July 30, 2009",29
"Friday, July 31, 2009",13
"Saturday, August 1, 2009",9
"Sunday, August 2, 2009",6
"Monday, August 3, 2009",7
"Tuesday, August 4, 2009",7
"Wednesday, August 5, 2009",5
"Thursday, August 6, 2009",11
"Friday, August 7, 2009",4
"Saturday, August 8, 2009",7
"Sunday, August 9, 2009",8
"Monday, August 10, 2009",3
"Tuesday, August 11, 2009",0
